text,true_label,pred_label
"đồ uống loại Đến phần ord thì tụi mình gọi Thai tea kakigori (trời phải nói món này ngon dễ sợ, là bingsu luôn á, ngoài ra ở dưới đáy còn độn thêm trân châu trắng và sương sáo, ôi tuyệt vời ông mặt giời, ở trên đỉnh thì phủ một lớp kem béo cùng hạnh nhân xuất sắc luôn, nhắc tới đen đá đối với mình là phải nhắc tới kem béo ở đây, mình bị nghiện >.,,,<).",2,2
"không gian tổng quát Không gian đi buổi tối ấm cúng, thích hợp cho gia đình nhen.",2,2
"không gian tổng quát Tuy nhiên, bàn ghế xếp rất sát nhau, vừa không có chỗ đi, vừa không thoải mái khi trò chuyện.",0,0
đồ uống chất lượng Nhờ có Luminus mà deadline dí chạy sấp mặt mình vẫn phơi phới trong khi lũ bạn ngày càng héo úa.,2,0
"nhà hàng điều khoản khác Quán mặt tiền nhỏ không có chỗ để xe nên phải gửi xe ở bãi phía xa rồi đi bộ tới quán, uống xong được nhận thẻ giữ xe miễn phí 👍.",0,2
"không gian tổng quát Quán mặt tiền nhỏ không có chỗ để xe nên phải gửi xe ở bãi phía xa rồi đi bộ tới quán, uống xong được nhận thẻ giữ xe miễn phí 👍.",0,0
thức ăn chất lượng Các món vẫn tươi và ngon.,2,2
nhà hàng giá tiền - giá thì có hơi high chút xíu.,0,0
"đồ uống chất lượng Ah nếu không thích ngọt quá thì nên dặn trước nhe, mình thấy nước hơi ngọt.",1,1
"thức ăn loại Khu này đông đúc và nhiều món ăn phết ấy, lại toàn món kiểu bình dân, giá cả dễ chịu.",2,2
"thức ăn giá tiền Khu này đông đúc và nhiều món ăn phết ấy, lại toàn món kiểu bình dân, giá cả dễ chịu.",2,2
"thức ăn loại Thích ăn bánh larva tại chỗ này lắm vì lớp vỏ ngoài giòn giòn, lớp bên trong bông xốp, mềm thơm không ngọt lắm nên ăn chung với lớp sô cô la chảy ra bên trong rất hợp, ngon, không bị ngấy ngọt.",1,1
"thức ăn chất lượng Thích ăn bánh larva tại chỗ này lắm vì lớp vỏ ngoài giòn giòn, lớp bên trong bông xốp, mềm thơm không ngọt lắm nên ăn chung với lớp sô cô la chảy ra bên trong rất hợp, ngon, không bị ngấy ngọt.",2,2
"đồ uống chất lượng TRà hoa hồng lớp milk foam ngon, uống cũng đc.",2,2
"đồ uống chất lượng Soda berries:ngon hơn, dễ uống hơn.",2,2
"thức ăn chất lượng Phần ăn nóng hổi, ăn no.",2,2
thức ăn chất lượng Mình rất bức xúc vì mình không ăn được nên đã bỏ tất.,0,0
"đồ uống chất lượng Mình không cảm nhận được vị khoai môn như diễn tả, đã thế trân châu còn nhão nhão, giống như nấu chưa tới.",0,0
thức ăn chất lượng Tất cả đều được chế biến trong ngày còn hóng hổi vừa thổi vừa ăn hehe không gian rộng rãi thoáng mát sạch sẽ.,2,2
không gian tổng quát Tất cả đều được chế biến trong ngày còn hóng hổi vừa thổi vừa ăn hehe không gian rộng rãi thoáng mát sạch sẽ.,2,2
"đồ uống loại - Alisan xoài + nha đam( should try):ưng cực kì thật sự ưng, nên chọn lượng đường đá như hình để cảm nhận rõ đc mùi vị của trà.",1,1
"đồ uống chất lượng - Alisan xoài + nha đam( should try):ưng cực kì thật sự ưng, nên chọn lượng đường đá như hình để cảm nhận rõ đc mùi vị của trà.",2,2
"phục vụ tổng quát Hay giỡn trong lúc làm, ko nghiêm túc.",0,0
nhà hàng tổng quát Mình thực sự đã bị cuốn hút ngay từ lần đầu nghe tên quán.,2,0
"thức ăn loại Nổi hứng order bên này 3 hũ da heo chiên giòn, rong biển và đậu phộng.",1,2
"thức ăn loại Lúc đầu gọi lòng gà nhưng lòng gà hết cả, đến lần thứ 2 order bò lúc lắc còn nên gọi đại thôi chứ tính gọi dồi trường.",1,1
đồ uống loại Nay trà sữa quốc dân TocoToco vừa ra mắt 3 món mới với giá dùng thử 35k size vừa.,2,1
đồ uống giá tiền Nay trà sữa quốc dân TocoToco vừa ra mắt 3 món mới với giá dùng thử 35k size vừa.,1,1
thức ăn chất lượng Trong 3 vị thì Mỳ Ý sốt BBQ ngon nhất.,2,2
đồ uống chất lượng Đồ uống ở đây thì tạm ổn.,1,1
nhà hàng điều khoản khác Gửi xe ở đối diện và free là điểm cộng đầu tiên nè.,2,2
"phục vụ tổng quát Giờ thấy Gong Cha làm khá nhanh, như lúc nãy order trà sữa hokkaido với oolong ra khá nhanh.",2,2
thức ăn chất lượng Sốt thì sốt rau và sốt lạnh ngon.,2,2
phục vụ tổng quát Đồ ăn thì lanh tanh mặc dù order gần 1 tiếng mới dc ăn.,0,0
thức ăn loại Quán có vị kem theo ngày nhé.,2,1
"thức ăn loại - Xúc xích đức( 12 k):xúc xích cắt hơi mỏng nên ăn k cảm nhận được vị lắm, nhưng bù lại viền ngoài thì giòn.",0,1
"thức ăn giá tiền - Xúc xích đức( 12 k):xúc xích cắt hơi mỏng nên ăn k cảm nhận được vị lắm, nhưng bù lại viền ngoài thì giòn.",1,1
"thức ăn chất lượng - Xúc xích đức( 12 k):xúc xích cắt hơi mỏng nên ăn k cảm nhận được vị lắm, nhưng bù lại viền ngoài thì giòn.",2,1
thức ăn chất lượng Bò ngon theo nhu mình được biêt thì chủ quán đã lưa chọn loai bo tốt phù hợp với thực khách nhất.,2,2
"nhà hàng tổng quát Chiều đói bụng thèm há cảo nên kiếm trên Deliverynow, thấy quán này cũng ngon với gần công ty nên đặt về ăn luôn.",2,2
phục vụ tổng quát Nếu thực sự lý lẽ bán hàng mà ntn thì mình cũng xin kiếu không quay lại.,0,0
"thức ăn chất lượng Tương chấm lỏng và hơi mặn, mình thích kiểu tương sệt hơn.",0,2
thức ăn loại Thức ăn kem mình hay gọi nấm xào và bánh mì bơ tỏi.,1,1
thức ăn chất lượng Cháo lá dứa thì mình thấy như cháo trắng bình thường thôi.,1,1
"vị trí tổng quát Vị trí:trong lotte center, ngay gần Lotte mart, rất dễ tìm, gần trường, gần cả nhà luôn.",2,2
"thức ăn loại Đồ ăn lên nhanh lắm, quán chuyên đồ ăn việt, cá thịt rau.",2,2
"phục vụ tổng quát Đồ ăn lên nhanh lắm, quán chuyên đồ ăn việt, cá thịt rau.",2,2
"thức ăn chất lượng Mồi ngon phục vụ tốt, lai rai vài lon huda ngắm người đi qa đi lại rất là phù hợp.",2,2
"nhà hàng tổng quát Mồi ngon phục vụ tốt, lai rai vài lon huda ngắm người đi qa đi lại rất là phù hợp.",2,2
"phục vụ tổng quát Mồi ngon phục vụ tốt, lai rai vài lon huda ngắm người đi qa đi lại rất là phù hợp.",2,2
phục vụ tổng quát ➡️Nhân viên nhiệt tình dễ thương và chuyên nghiệp 👍🏻.,2,2
"vị trí tổng quát 🍗 Vị trí:Quán nằm ở ngay đoạn ngã tư đèn xanh đèn đỏ giao giữa núi trúc và kim mã, đi từ hướng lotte đào tấn lại thì ngay bên tay phải đường, khá nổi bật với tone đỏ.",1,2
"thức ăn loại Buffet bình dân nhưng mà cũng đa dạng món ăn lắm chứ, mình thấy có nghêu sò ốc và các món ăn no nữa giá cả cũng chấp nhận được duy là cuối tuần đông quá lấy đồ ăn cũng mệt nữa.",2,2
"nhà hàng tổng quát Buffet bình dân nhưng mà cũng đa dạng món ăn lắm chứ, mình thấy có nghêu sò ốc và các món ăn no nữa giá cả cũng chấp nhận được duy là cuối tuần đông quá lấy đồ ăn cũng mệt nữa.",0,2
"thức ăn giá tiền Buffet bình dân nhưng mà cũng đa dạng món ăn lắm chứ, mình thấy có nghêu sò ốc và các món ăn no nữa giá cả cũng chấp nhận được duy là cuối tuần đông quá lấy đồ ăn cũng mệt nữa.",2,2
"nhà hàng tổng quát Nghe đồn hủ tiếu này hot lắm, sẵn tiện đi ngang nên ghé thử phát luôn.",2,2
thức ăn chất lượng Măng tây và khoai tây đút lò ăn được.,1,1
"thức ăn giá tiền Giá nước và bánh ở đây khá rẻ, mình thường hay ghé uống trà đào ở đây.",2,2
"đồ uống giá tiền Giá nước và bánh ở đây khá rẻ, mình thường hay ghé uống trà đào ở đây.",2,2
không gian tổng quát 👍 không gian rộng thoáng và trang trí nhìn okie.,2,2
"thức ăn chất lượng Mình gọi lẩu thái, ko cay lắm khá đậm vị.",2,1
thức ăn chất lượng - đồ ăn bình thường nhưng trang trí đẹp mắt và sạch sẽ.,1,1
thức ăn loại - đồ ăn bình thường nhưng trang trí đẹp mắt và sạch sẽ.,2,2
phục vụ tổng quát Hình như đang bận buôn dưa lê với bà nào đấy xong để mình đợi hơi lâu.,0,0
không gian tổng quát Không gian quán hơi nhỏ và bị ngộp do để khá nhiều bàn và có cả xe đấy ngay cùng không gian nên tạo cảm giác chật.,0,0
thức ăn loại Ấn tượng đầu tiên là đồ ăn món nào cũng to vật vã 😅.,2,2
đồ uống chất lượng Chắc chắn sẽ cho em này vào list ưa thích khi đến Cheese.,2,2
"không gian tổng quát Không gian khá rộng, chia ra 2 khu một khu gia đình ngồi bàn đối diện nhau và một khu ngồi song song như thế này.",2,2
"không gian tổng quát Ấn tượng đầu tiên là không gian quán khá là ấm cúng, decor đẹp mắt.",2,2
đồ uống loại Nước Mixed barrie j đó khá lạ.,2,2
"thức ăn chất lượng Ship đúng giờ, bánh cũng ngon nữa cốt mềm ẩm thích lắm, sốt trứng cũng ngon.",2,2
"phục vụ tổng quát Ship đúng giờ, bánh cũng ngon nữa cốt mềm ẩm thích lắm, sốt trứng cũng ngon.",2,2
"thức ăn loại Trong đó mình hay gọi nộm tai, chân gà cay ngọt, da ếch chiên giòn với chân giò :)).",1,1
"không gian tổng quát Cổng được trang trí khá dễ thương với lồng đèn, cổng gỗ như các ngôi nhà cổ.",2,2
vị trí tổng quát Cửa hàng ở ngay mặt đường hàng trống thôi.,2,1
"thức ăn chất lượng Mì ý hải sản ok, lava cake mang ra cuối ăn cũng được, mùi chocolate khá thơm, bánh nóng nhân chảy vừa ý nhưng NGỌT quá, ăn mau ngấy lắm luôn.",2,2
"thức ăn loại Mì ý hải sản ok, lava cake mang ra cuối ăn cũng được, mùi chocolate khá thơm, bánh nóng nhân chảy vừa ý nhưng NGỌT quá, ăn mau ngấy lắm luôn.",1,1
nhà hàng tổng quát Nghe đến quán này nổi tiếng về steak lâu rồi nên bữa mình với chị đi ăn thử.,2,2
"phục vụ tổng quát ° Nhân viên:Nhanh nhẹn, nhiệt tình.",2,2
đồ uống chất lượng Uống y chang nước lọc.,0,0
"đồ uống loại Ở KOI ly nhỏ xíu à với lớp macchiato siêu mỏng, uống hem đã.",0,2
thức ăn chất lượng Xốt tiêu là ngon nhất trong mấy loại xốt nơi này á.,2,2
"nhà hàng điều khoản khác Phục vụ nhanh, Không gian được, khăn lạnh miễn phí.",2,2
"phục vụ tổng quát Phục vụ nhanh, Không gian được, khăn lạnh miễn phí.",2,2
"không gian tổng quát Phục vụ nhanh, Không gian được, khăn lạnh miễn phí.",2,2
"không gian tổng quát Món đã dở, ko gian dơ mà bày đặt chảnh chó ko cần khách ko cần tiền thì dẹp cmn quán đi.",0,0
"thức ăn chất lượng Món đã dở, ko gian dơ mà bày đặt chảnh chó ko cần khách ko cần tiền thì dẹp cmn quán đi.",0,0
"phục vụ tổng quát Món đã dở, ko gian dơ mà bày đặt chảnh chó ko cần khách ko cần tiền thì dẹp cmn quán đi.",0,0
"nhà hàng tổng quát Món đã dở, ko gian dơ mà bày đặt chảnh chó ko cần khách ko cần tiền thì dẹp cmn quán đi.",0,0
phục vụ tổng quát Ko trách các bạn đc các bạn cũng nhiệt tình nhưng tóm lại khâu phục vụ mình thấy tệ.,2,0
thức ăn chất lượng Dessert thì ăn buốt răng quá nchung cũng ok.,1,2
thức ăn chất lượng Thịt mực hơi dai nhưng bạn mình đánh giá là do chiên lâu mới như vậy.,1,1
"không gian tổng quát Tuy nhiên khi đã đến thì bị chinh phục ngay bởi không gian quán ấm cúng, đậm chất Hội An.",2,2
thức ăn chất lượng Tốt nhất mỗi cái ruốc ăn kèm.,2,2
phục vụ tổng quát Được lấy hoá đơn đỏ khi có yêu cầu.,2,2
thức ăn chất lượng Đồ ăn chất lượng kém do không tươi.,0,0
thức ăn chất lượng Rau trụng tươi.,2,2
nhà hàng điều khoản khác Nhân dịp happyday được giảm 30 % trên deliverynow nên mình order trà sữa về uống.,2,2
phục vụ tổng quát Phục vụ nhiệt tình và cũng cute nữa :)).,2,2
nhà hàng giá tiền + Giá cả:rẻ hơn 5k so với trung bình những nơi khác.,2,2
"thức ăn loại Ram được làm nhân thịt, nấm.",1,1
đồ uống chất lượng Hồng trà vải kem Cheese thì vị rất nhạt và không thấy được mùi vải đâu hết.,0,0
"đồ uống loại Bingsu thái đỏ thì được hơn, lớp sữa bào làm bằng thái đỏ luôn, có milkfoam mặn mặn béo béo ở trên, sương sa, trân châu, sốt thái đỏ.",2,1
"đồ uống chất lượng Bingsu thái đỏ thì được hơn, lớp sữa bào làm bằng thái đỏ luôn, có milkfoam mặn mặn béo béo ở trên, sương sa, trân châu, sốt thái đỏ.",2,2
đồ uống chất lượng Quán trang trí khá tối màu đồ uống đen đá thì mình uống thấy hơi nhạt miệng không ngọt và đậm đà.,1,1
không gian tổng quát Quán trang trí khá tối màu đồ uống đen đá thì mình uống thấy hơi nhạt miệng không ngọt và đậm đà.,1,1
nhà hàng tổng quát Không ồn ào xô bồ như mấy chỗ kia.,2,1
"thức ăn loại Bánh thì mình gọi luôn bánh mới để thử là bánh Jajang Cheese nhân mandu chiên với mì tương đen, cheese và bánh mandu cheese nhân mandu chiên với cheese.",2,1
"không gian tổng quát Không gian cổ xưa nhìn bụi bặm, cn HNghi luôn hết chỗ nên là kiếm chỗ xong di r hãy order nhen.",2,0
"nhà hàng tổng quát Không gian cổ xưa nhìn bụi bặm, cn HNghi luôn hết chỗ nên là kiếm chỗ xong di r hãy order nhen.",1,1
"nhà hàng tổng quát Không gian vỉa hè thoáng mát, khách cũng khá đông, phục vụ tạm.",1,1
"phục vụ tổng quát Không gian vỉa hè thoáng mát, khách cũng khá đông, phục vụ tạm.",1,1
"không gian tổng quát Không gian vỉa hè thoáng mát, khách cũng khá đông, phục vụ tạm.",2,2
"thức ăn chất lượng Mình thích đậu phộng nhất, thơm thơm, cay cay, ngọt ngọt mà ko bị dính nè.",2,2
"nhà hàng giá tiền 🎈 Giá cả:hợp lí, tương xứng với chất lượng 😉.",2,2
