text,polarity
"🍭 Chất lượng & Dịch vụ:khá ổn, nhân viên phục vụ nhanh nhẹn, mỗi cái ghét là ko được quẹt thẻ @ @ cửa hàng tiện lợi gì mà kì. phục vụ tổng quát",2
"🍭 Chất lượng & Dịch vụ:khá ổn, nhân viên phục vụ nhanh nhẹn, mỗi cái ghét là ko được quẹt thẻ @ @ cửa hàng tiện lợi gì mà kì. nhà hàng điều khoản khác",0
"Quán thiết kế theo kiểu cũ cũ trông khá lạ, độc đáo, tuy nhiên mình không thích cầu thang tầng 1 lắm vì hay có mấy chỗ bị bể dễ té lắm. không gian tổng quát",1
Gà phô mai cũng khá là ngon nha. thức ăn chất lượng,2
"Ý kiến riêng của mình là soup súp lơ ấy mùi hăng khó ăn lắm mấy bạn không nên gọi, suop bí đỏ thì ổn hơn. thức ăn chất lượng",0
"Ý kiến riêng của mình là soup súp lơ ấy mùi hăng khó ăn lắm mấy bạn không nên gọi, suop bí đỏ thì ổn hơn. thức ăn loại",1
Mình thấy trên meete có giảm giá nên ghé quán thử. nhà hàng điều khoản khác,1
Mình cũng từng uống Machiatto thì foam milk ở những quán khác thường ngọt và béo còn ở đây vị hơi mặn mặn. đồ uống chất lượng,1
"💕 Bánh xèo:Bánh xèo Nhựt có thêm mì nha, kiểu Hiroshima. thức ăn loại",1
"Nói chung là ưng, sẽ còn quay lại tiếp :,,,<. nhà hàng tổng quát",2
"+ Không gian:lịch sự, sạch sẽ. không gian tổng quát",2
"Lớp cake cream ngon tuyệt, ngậy ngậy mà không bị ngọt. thức ăn chất lượng",2
"Topping như thanh cua, mực. thức ăn loại",1
"* Giá cả:Cũng hợp lý, không rẻ cũng không quá đắt. nhà hàng giá tiền",1
Một phen mất mặt với bạn bè vì recommend một chỗ quá tệ. nhà hàng tổng quát,0
"Mình thích nhất là phần không gian ngoài vườn, dân dã. không gian tổng quát",2
Thấy rw tốt nên ship đến nhà ăn thữ. nhà hàng tổng quát,2
"Phục vụ ở đây chỉ có cô khá lớn tuổi nhưng cũng nhanh nhẹn lắm, mình không phải đợi lâu, và cô cũng rất nhiệt tình vui vẻ. phục vụ tổng quát",2
Mình gọi 1 trà sữa socola 70 % đường size M nhưng phải nói là quá ngọt. đồ uống loại,1
Mình gọi 1 trà sữa socola 70 % đường size M nhưng phải nói là quá ngọt. đồ uống chất lượng,0
Rau đem ra cho khách thì bị đen hết phần đầu. thức ăn chất lượng,0
Nói chung là một địa chỉ lí tưởng để dẫn bạn bè tới nói chuyện ăn bánh uống nước đồ 😄😄😄😄. nhà hàng tổng quát,2
"- Hủ tíu khô 35k ngon, hủ tíu nhiều, nêm hơi lạt nên mình hay cho tương ớt, nc tương với tỏi để thêm hương vị. thức ăn loại",2
"- Hủ tíu khô 35k ngon, hủ tíu nhiều, nêm hơi lạt nên mình hay cho tương ớt, nc tương với tỏi để thêm hương vị. thức ăn giá tiền",1
"- Hủ tíu khô 35k ngon, hủ tíu nhiều, nêm hơi lạt nên mình hay cho tương ớt, nc tương với tỏi để thêm hương vị. thức ăn chất lượng",2
Hai ng ăn vừa đủ tàm tạm :)). thức ăn loại,1
"- Vị trí:Ở dưới tầng hầm Lotte center, khu Lotte mart á. vị trí tổng quát",1
"Tiệm bánh mì khá nhỏ trong 1 khu tập thể, phải đi lòng vòng mới thấy nhé. không gian tổng quát",0
"Tiệm bánh mì khá nhỏ trong 1 khu tập thể, phải đi lòng vòng mới thấy nhé. vị trí tổng quát",0
"Cô mình gọi nhiều cay nên mình ăn k thấy ngon lắm, cô với bà thì khen. thức ăn chất lượng",1
Matcha ngon ghê á. đồ uống chất lượng,2
"Quán dễ tìm bởi nhìn ngoài Quán có phong cách rất đặc biệt, kiểu rừng núi cây cối um tùm như cái tên của nó vậy. vị trí tổng quát",2
"Quán dễ tìm bởi nhìn ngoài Quán có phong cách rất đặc biệt, kiểu rừng núi cây cối um tùm như cái tên của nó vậy. không gian tổng quát",2
Món cơm trộn lúc đem ra cơm cháy dính hết cả đít nồi thành lớp đen luôn. thức ăn chất lượng,0
- 😘 yêu quán vì bán món bún bò ngon quá đi. thức ăn chất lượng,2
Riêng mình thì mình không thích hãng trà sữa này. nhà hàng tổng quát,0
"Hàu hôm đó mình ăn khá ngon và tươi, vị ngọt đậm đà. thức ăn chất lượng",2
"Tiếp theo là tụi mình ăn dessert, kêu hai món là lava với cream brulee, lava thì quán làm nóng nên nhìn chocolate nó chảy chảy ra đã lắm cơ, còn cream brulee nó đặc đặc ăn như cái sốt vàng vàng kèm theo phần bò😂. thức ăn loại",2
"Tiếp theo là tụi mình ăn dessert, kêu hai món là lava với cream brulee, lava thì quán làm nóng nên nhìn chocolate nó chảy chảy ra đã lắm cơ, còn cream brulee nó đặc đặc ăn như cái sốt vàng vàng kèm theo phần bò😂. thức ăn chất lượng",2
Mình là người không ăn mắm nhưng bún mắm ở đây không đậm mùi nên mình rất thích. thức ăn chất lượng,2
Và cũng bỏ luôn size lớn mà chỉ có size M huhu khá buồn vụ này luôn. nhà hàng điều khoản khác,0
"Gửi xe khá cực, thấy có chỗ bên cạnh mà ko biết phải gửi xe vô ăn gà ko vì tối ko thấy biển gì @ @. nhà hàng điều khoản khác",0
"Pv thân thiện, nhanh & chu đáo. phục vụ tổng quát",2
"+ Mực:mực chiên ít nhưng ngon, mực còn dai đã lắm. thức ăn loại",0
"+ Mực:mực chiên ít nhưng ngon, mực còn dai đã lắm. thức ăn chất lượng",2
Đó giờ chắc có nhân viên ở đây mới làm mình cảm thấy thích đến vậy. phục vụ tổng quát,2
🍄 Xí muội thực chất là khoai xay tẩm bột tẩm muối rang. thức ăn loại,1
Một dĩa rất to ăn hai người là hết ăn nổi mấy món khác. thức ăn loại,2
Giá cả:Mình luôn ấn tượng tốt với thương hiệu Bingsu Seol Hwa. nhà hàng tổng quát,2
Gọi là piza hải sản và dứa mà không sao nuốt nổi. thức ăn loại,1
Gọi là piza hải sản và dứa mà không sao nuốt nổi. thức ăn chất lượng,0
Bữa thấy cái voucher bibimbap bên này khá hấp dẫn nên mua ăn thử. nhà hàng điều khoản khác,2
Quán chỉ mở cửa buổi sáng đến khoảng 11 giờ. nhà hàng tổng quát,1
"Quán bán lâu rồi, chỉ bảng hiệu nhỏ thôi mà sáng nào khách cũng nườm nượp. nhà hàng tổng quát",2
Mình cũng uống gongcha chi nhánh này nhiều lần rồi nhưng hôm nay vừa thử loại trà xanh đào mới ra nên viết review luôn :)). đồ uống loại,2
Lần này lớp mình gọi hai loại là Teriyaki Chicken và Singapore Style Seafood. thức ăn loại,1
"Mì vừa vị chua cay ngọt( cay thế nào do người dùng gọi), sợi mì dai dai, rau tươi và đồ ăn kèm cũng rất ngon. thức ăn loại",1
"Mì vừa vị chua cay ngọt( cay thế nào do người dùng gọi), sợi mì dai dai, rau tươi và đồ ăn kèm cũng rất ngon. thức ăn chất lượng",2
Nhân viên phục vụ bình thường không nhiệt tình lắm. phục vụ tổng quát,1
"Cty mình ở q1 hay mời khách hàng Tây Âu ăn ở The Convent Bar & Restaurant, không gian lịch sự. không gian tổng quát",2
"Nhưng đến lúc lấy xe, mình giật mình:xe để ngay trc cửa quán với chìa khoá vẫn để trên ổ cắm, nhân viên bảo vệ thì lướt điện thoại liên tục. phục vụ tổng quát",0
Về các món ăn:- Set lẩu ếch kim chi dành cho 2 người giá 149k. thức ăn giá tiền,1
"🚩 NHÂN VIÊN:lúc đầu mình không định đổi quán vì nhân viên đối xử với khách lạ khác, khách quen khác. phục vụ tổng quát",0
Bánh cũng ngon. thức ăn chất lượng,2
Mới đầu vô đọc cmt thấy chê nhiều về phục vụ nhưng khi mình đến khi khác hẳn. phục vụ tổng quát,2
Địa chỉ dễ tìm. vị trí tổng quát,2
Dù có nướng lại hơi giòn nhưng vẫn còn dai như bánh cũ. thức ăn chất lượng,0
"Nhà hàng có không gian rất hay và thoáng đãng, nhân viên phục vụ năng động và nhiệt tình. phục vụ tổng quát",2
"Nhà hàng có không gian rất hay và thoáng đãng, nhân viên phục vụ năng động và nhiệt tình. không gian tổng quát",2
"Phần mì gồm có 4 miếng cá hồi Na uy với cải bó xôi, có hủ phô mai kèm theo nữa, bỏ vào mì trộn lên ăn cùng, SỐT THƠM VÀ BÉO nè, cá tươi, cọng mì ăn khá ổn. thức ăn loại",1
"Phần mì gồm có 4 miếng cá hồi Na uy với cải bó xôi, có hủ phô mai kèm theo nữa, bỏ vào mì trộn lên ăn cùng, SỐT THƠM VÀ BÉO nè, cá tươi, cọng mì ăn khá ổn. thức ăn chất lượng",2
Cứ như nôn dọn lẹ đuổi khách tính tiền vậy. phục vụ tổng quát,0
"Mình uống cốc size vừa 40k được 3 miếng đào, ăn giòn giòn chua nhẹ. đồ uống giá tiền",1
"Mình uống cốc size vừa 40k được 3 miếng đào, ăn giòn giòn chua nhẹ. đồ uống loại",1
"Mình uống cốc size vừa 40k được 3 miếng đào, ăn giòn giòn chua nhẹ. đồ uống chất lượng",2
Sữa đậu nành thì mình không ưng lắm vì hơi loãng( tính ra với mức giá 15 k / cốc thì mình không hài lòng). đồ uống chất lượng,1
Sữa đậu nành thì mình không ưng lắm vì hơi loãng( tính ra với mức giá 15 k / cốc thì mình không hài lòng). đồ uống giá tiền,0
"Về món ăn:Beef steak Top Blade vẫn ổn như lần trước thử, mềm, sốt được. thức ăn chất lượng",2
"Về món ăn:Beef steak Top Blade vẫn ổn như lần trước thử, mềm, sốt được. thức ăn loại",1
"Tráng miệng thì có 3 loại hoa quả: ổi, dứa, dưa hấu; thức ăn loại",1
Đã ghé và kg bao giờ ghé nữa. nhà hàng tổng quát,0
Quán đông kín bàn nhưng lên đồ khá nhanh. nhà hàng tổng quát,2
Quán đông kín bàn nhưng lên đồ khá nhanh. phục vụ tổng quát,2
Nay được thử bánh sầu riêng siêu ngon thấy hạnh phúc quá đi. thức ăn chất lượng,2
Thích nhân viên ở quán từ lúc gửi xe cho đến khi về đều được phục vụ chu đáo. phục vụ tổng quát,2
"Dù bọn mình gọi món không nhiều, dù không phải các bạn bĩu môi bọn mình nhưng bạn đang đứng trước mặt khách đấy nhé. phục vụ tổng quát",0
"Tuy hơi bất tiện nhưng chú chủ quán giải thích là nồi giữ nhiệt lâu, mà công nhận cho đồ ăn vào là chín luôn :)). nhà hàng điều khoản khác",2
"Có giấy sd free, ko thấy phải bù VAT hay gì cả. nhà hàng điều khoản khác",2
"Thức ăn ra nhanh, thích nhất món top blade 300 gr của quán, ngon, rẻ, nhiều. thức ăn loại",2
"Thức ăn ra nhanh, thích nhất món top blade 300 gr của quán, ngon, rẻ, nhiều. thức ăn giá tiền",2
"Thức ăn ra nhanh, thích nhất món top blade 300 gr của quán, ngon, rẻ, nhiều. thức ăn chất lượng",2
"Thức ăn ra nhanh, thích nhất món top blade 300 gr của quán, ngon, rẻ, nhiều. phục vụ tổng quát",2
Gọi ly size lớn uống 1 lần no luôn. đồ uống loại,2
"Nhiều món để lựa chọn, có lẩu, mì nước hoặc khô, gỏi cuốn, mấy món cuốn nữa. thức ăn loại",2
Sẽ ghé lại ăn nếu có dịp. nhà hàng tổng quát,1
"Trà cũng được, mà không đậm bằng mấy bữa mình đặt. đồ uống chất lượng",1
"Kết nhất món cá mú sasimi của quán, thịt dòn dai và rất tươi. thức ăn chất lượng",2
"Nhaan viên vui vẻ, thân thiện. phục vụ tổng quát",2
Khi khách rất đông thì chờ rất mệt. phục vụ tổng quát,0
Ngoài ra ở đây mình còn thích chè sương sa hạt lựu. thức ăn chất lượng,2
"Lúc đầu mình ngửi mùi thấy ko hấp dẫn lắm, cũng chẳng trông chờ gì nhiều. thức ăn chất lượng",0
Mình đăng kí thành viên của royal trên zalo nên được mã code giảm giá 40k thức uống bất kì. nhà hàng điều khoản khác,2
đợt mình ăn còn khuyến mãi 10 tặng 1:D. nhà hàng điều khoản khác,2
"Quán thì đông mà nhân viên thì ít, phục vụ cũng chậm, order xong ngồi bấm dt đế hết pin mà không thấy món mình gọi lên, đến khi thấy món mình gọi thì không ngờ mang cho ngừoi sau mình 😡😡😡. phục vụ tổng quát",0
Sợi mì và nước dùng tốt. thức ăn chất lượng,2
"Bánh thì giòn có xốt berries kết hợp với dâu tươi ăn với kem lạnh và kem tươi, mình cho bánh này 9 / 9 điểm. thức ăn chất lượng",2
"Bánh thì giòn có xốt berries kết hợp với dâu tươi ăn với kem lạnh và kem tươi, mình cho bánh này 9 / 9 điểm. thức ăn loại",2
Trà Lola bảo mày tự chọn đi thế là mình chọn một chú Sakura tea thanh mát ngọt ngào ăn với bánh hợp thật sự 😌. đồ uống chất lượng,2
"Bánh order mới làm nên đợi hơi lâu, hết mưa mới mang bánh ra ăn xong thì lại mưa :((((. phục vụ tổng quát",0
Trà đào trà sữa cũng ngon. đồ uống chất lượng,2
"Hôm đó nhân dịp Valentine nên có đến đây, gọi 2 suất chả cá( cả cá và bao tử) với giá 120 k / suất. thức ăn giá tiền",1
"Hôm đó nhân dịp Valentine nên có đến đây, gọi 2 suất chả cá( cả cá và bao tử) với giá 120 k / suất. thức ăn loại",1
"Không gian:2 tầng, không quá rộng, tầng dưới yên tĩnh hơn tầng trên nhiều. không gian tổng quát",1
"Đồ ăn giống các quán nhậu, ko hợp khẩu vị của mình lắm. thức ăn chất lượng",1
Nhân viên phục vụ dễ thương và nhiệt tình. phục vụ tổng quát,2
"Quán có 3 tầng:- Tầng 1 là nơi order và bàn ngồi, Tầng 2 là bàn ngồi và có cả ban công nữa nha. nhà hàng tổng quát",1
Quyết định tìm đến quán vì thấy view khá đẹp. không gian tổng quát,2
"Mỳ trứng thì nên ăn nóng mới ngon, k là cũng hơi tanh xíu ^ ^ siêu nhiều luôn 😱. thức ăn loại",2
"Mỳ trứng thì nên ăn nóng mới ngon, k là cũng hơi tanh xíu ^ ^ siêu nhiều luôn 😱. thức ăn chất lượng",1
"Về bò:bò ở đây mình thấy cực kỳ tươi ngon nha, miếng bò vừa phải được làm tái và chín theo ý của khách nữa đó nên mọi ngừoi nhớ nói muốn ăn tái hay chín nhen. thức ăn loại",1
